Flight_ID,Airline,Aircraft_Type,Origin,Destination,Scheduled_Departure,Actual_Departure,Scheduled_Arrival,Actual_Arrival,Delay_Cause,Cancelled,Turnaround_Time_Minutes
AI1679,Air India,A320,MAA,HYD,2025-07-29 07:00:00,2025-07-29 07:10:00,2025-07-29 09:30:00,2025-07-29 09:30:00,Weather,No,67
AI1680,SpiceJet,A321,MAA,BOM,2025-07-29 08:00:00,2025-07-29 08:10:00,2025-07-29 09:30:00,2025-07-29 09:40:00,Ground Ops,Yes,54
AI1681,Air India,B787,BOM,CCU,2025-07-29 09:00:00,2025-07-29 09:00:00,2025-07-29 10:30:00,2025-07-29 10:50:00,None,No,85
AI1682,Air India,B737,DEL,MAA,2025-07-29 10:00:00,2025-07-29 10:05:00,2025-07-29 11:30:00,2025-07-29 11:30:00,ATC,No,44
AI1683,Air India,B787,MAA,DEL,2025-07-29 11:00:00,2025-07-29 11:10:00,2025-07-29 13:00:00,2025-07-29 13:00:00,Technical,No,73
AI1684,Air India,A321,BOM,DEL,2025-07-29 12:00:00,2025-07-29 12:15:00,2025-07-29 13:00:00,2025-07-29 13:00:00,Technical,No,42
AI1685,IndiGo,A320,CCU,BOM,2025-07-29 13:00:00,2025-07-29 13:05:00,2025-07-29 16:00:00,2025-07-29 16:05:00,Weather,No,46
AI1686,SpiceJet,B787,MAA,DEL,2025-07-29 14:00:00,2025-07-29 14:00:00,2025-07-29 15:00:00,2025-07-29 15:00:00,Crew,No,60
AI1687,IndiGo,B737,DEL,CCU,2025-07-29 15:00:00,2025-07-29 15:15:00,2025-07-29 16:30:00,2025-07-29 16:30:00,None,No,39
AI1688,Air India,B787,MAA,HYD,2025-07-29 16:00:00,2025-07-29 16:00:00,2025-07-29 17:00:00,2025-07-29 17:00:00,Weather,No,61
AI1689,SpiceJet,B737,BOM,HYD,2025-07-29 17:00:00,2025-07-29 17:15:00,2025-07-29 19:00:00,2025-07-29 19:00:00,Ground Ops,No,82
AI1690,SpiceJet,B787,DEL,BLR,2025-07-29 18:00:00,2025-07-29 18:10:00,2025-07-29 19:00:00,2025-07-29 19:00:00,Crew,No,41
AI1691,IndiGo,B787,MAA,HYD,2025-07-29 19:00:00,2025-07-29 19:05:00,2025-07-29 22:00:00,2025-07-29 22:05:00,Ground Ops,No,76
AI1692,SpiceJet,A320,HYD,BLR,2025-07-29 20:00:00,2025-07-29 20:15:00,2025-07-29 21:30:00,2025-07-29 21:45:00,Technical,No,61
AI1693,Vistara,A321,DEL,MAA,2025-07-29 21:00:00,2025-07-29 21:05:00,2025-07-29 23:30:00,2025-07-29 23:30:00,None,No,48
AI1694,Vistara,A321,BLR,BOM,2025-07-29 22:00:00,2025-07-29 22:00:00,2025-07-30 00:00:00,2025-07-30 00:10:00,None,Yes,38
AI1695,SpiceJet,A320,BLR,BOM,2025-07-29 23:00:00,2025-07-29 23:45:00,2025-07-30 00:00:00,2025-07-30 00:00:00,ATC,No,42
AI1696,SpiceJet,A320,BLR,BOM,2025-07-30 00:00:00,2025-07-30 00:00:00,2025-07-30 02:00:00,2025-07-30 02:30:00,Weather,No,70
AI1697,Vistara,B737,HYD,DEL,2025-07-30 01:00:00,2025-07-30 01:20:00,2025-07-30 03:30:00,2025-07-30 03:50:00,Technical,No,86
AI1698,IndiGo,B737,BLR,HYD,2025-07-30 02:00:00,2025-07-30 02:10:00,2025-07-30 03:00:00,2025-07-30 03:00:00,ATC,No,35
AI1699,SpiceJet,B737,BOM,BLR,2025-07-30 03:00:00,2025-07-30 03:45:00,2025-07-30 05:00:00,2025-07-30 05:45:00,Ground Ops,No,63
AI1700,SpiceJet,A321,DEL,HYD,2025-07-30 04:00:00,2025-07-30 04:00:00,2025-07-30 05:30:00,2025-07-30 06:00:00,None,No,84
AI1701,Vistara,A321,HYD,DEL,2025-07-30 05:00:00,2025-07-30 05:00:00,2025-07-30 07:00:00,2025-07-30 07:00:00,None,No,76
AI1702,Vistara,B737,MAA,BOM,2025-07-30 06:00:00,2025-07-30 07:00:00,2025-07-30 09:00:00,2025-07-30 10:00:00,Ground Ops,No,77
AI1703,Air India,A321,BOM,DEL,2025-07-30 07:00:00,2025-07-30 07:00:00,2025-07-30 08:30:00,2025-07-30 08:30:00,Ground Ops,No,43
AI1704,Air India,A320,HYD,BOM,2025-07-30 08:00:00,2025-07-30 08:20:00,2025-07-30 09:00:00,2025-07-30 09:20:00,Ground Ops,No,30
AI1705,IndiGo,B787,DEL,BLR,2025-07-30 09:00:00,2025-07-30 09:00:00,2025-07-30 10:30:00,2025-07-30 10:35:00,ATC,No,57
AI1706,SpiceJet,A321,CCU,BOM,2025-07-30 10:00:00,2025-07-30 10:00:00,2025-07-30 12:00:00,2025-07-30 12:00:00,None,No,34
AI1707,SpiceJet,B737,BOM,MAA,2025-07-30 11:00:00,2025-07-30 11:15:00,2025-07-30 12:00:00,2025-07-30 12:15:00,ATC,No,61
AI1708,IndiGo,B737,BLR,HYD,2025-07-30 12:00:00,2025-07-30 12:00:00,2025-07-30 14:30:00,2025-07-30 15:00:00,None,No,65
AI1709,Air India,B787,BLR,CCU,2025-07-30 13:00:00,2025-07-30 13:45:00,2025-07-30 14:00:00,2025-07-30 14:00:00,Technical,No,69
AI1710,SpiceJet,A321,DEL,MAA,2025-07-30 14:00:00,2025-07-30 14:15:00,2025-07-30 15:00:00,2025-07-30 15:15:00,None,No,43
AI1711,SpiceJet,A321,CCU,HYD,2025-07-30 15:00:00,2025-07-30 15:15:00,2025-07-30 16:30:00,2025-07-30 16:45:00,Weather,No,75
AI1712,Vistara,B737,CCU,DEL,2025-07-30 16:00:00,2025-07-30 16:15:00,2025-07-30 17:30:00,2025-07-30 17:45:00,Crew,No,41
AI1713,SpiceJet,B787,HYD,MAA,2025-07-30 17:00:00,2025-07-30 17:10:00,2025-07-30 19:00:00,2025-07-30 19:00:00,Weather,No,32
AI1714,IndiGo,B737,CCU,BLR,2025-07-30 18:00:00,2025-07-30 18:05:00,2025-07-30 20:30:00,2025-07-30 20:30:00,Crew,No,56
AI1715,Air India,A321,MAA,CCU,2025-07-30 19:00:00,2025-07-30 19:00:00,2025-07-30 20:30:00,2025-07-30 20:30:00,Weather,No,74
AI1716,Air India,B787,BLR,HYD,2025-07-30 20:00:00,2025-07-30 20:15:00,2025-07-30 23:00:00,2025-07-30 23:00:00,Technical,No,46
AI1717,IndiGo,A321,BOM,HYD,2025-07-30 21:00:00,2025-07-30 21:00:00,2025-07-30 23:30:00,2025-07-30 23:30:00,ATC,No,69
AI1718,IndiGo,B787,BLR,CCU,2025-07-30 22:00:00,2025-07-30 22:10:00,2025-07-31 00:30:00,2025-07-31 00:40:00,None,No,54
AI1719,IndiGo,A321,MAA,HYD,2025-07-30 23:00:00,2025-07-31 00:00:00,2025-07-31 02:00:00,2025-07-31 02:00:00,ATC,Yes,70
AI1720,Air India,A321,BOM,CCU,2025-07-31 00:00:00,2025-07-31 00:05:00,2025-07-31 02:30:00,2025-07-31 02:35:00,None,No,67
AI1721,Vistara,A320,DEL,CCU,2025-07-31 01:00:00,2025-07-31 01:10:00,2025-07-31 03:30:00,2025-07-31 03:40:00,Crew,No,45
AI1722,Vistara,B737,BLR,CCU,2025-07-31 02:00:00,2025-07-31 02:45:00,2025-07-31 05:00:00,2025-07-31 05:45:00,Crew,No,70
AI1723,SpiceJet,B787,HYD,BLR,2025-07-31 03:00:00,2025-07-31 03:00:00,2025-07-31 05:30:00,2025-07-31 05:30:00,None,No,52
AI1724,Vistara,B787,CCU,HYD,2025-07-31 04:00:00,2025-07-31 04:20:00,2025-07-31 05:00:00,2025-07-31 05:00:00,Weather,No,60
AI1725,Vistara,B787,BOM,MAA,2025-07-31 05:00:00,2025-07-31 05:20:00,2025-07-31 06:30:00,2025-07-31 06:50:00,Weather,No,63
AI1726,SpiceJet,A321,MAA,CCU,2025-07-31 06:00:00,2025-07-31 06:45:00,2025-07-31 08:00:00,2025-07-31 08:45:00,ATC,No,72
AI1727,IndiGo,A321,CCU,MAA,2025-07-31 07:00:00,2025-07-31 07:10:00,2025-07-31 09:00:00,2025-07-31 09:00:00,Crew,No,41
AI1728,Air India,A321,CCU,BLR,2025-07-31 08:00:00,2025-07-31 08:00:00,2025-07-31 09:30:00,2025-07-31 09:30:00,None,No,86
AI1729,Vistara,A320,DEL,MAA,2025-07-31 09:00:00,2025-07-31 10:00:00,2025-07-31 11:00:00,2025-07-31 12:00:00,Crew,Yes,49
AI1730,IndiGo,A321,BLR,DEL,2025-07-31 10:00:00,2025-07-31 10:30:00,2025-07-31 12:30:00,2025-07-31 13:00:00,None,No,83
AI1731,SpiceJet,A321,BOM,DEL,2025-07-31 11:00:00,2025-07-31 11:05:00,2025-07-31 14:00:00,2025-07-31 14:00:00,Technical,No,44
AI1732,Vistara,B787,CCU,DEL,2025-07-31 12:00:00,2025-07-31 12:45:00,2025-07-31 13:00:00,2025-07-31 13:00:00,Weather,No,86
AI1733,Air India,A320,BOM,BLR,2025-07-31 13:00:00,2025-07-31 13:20:00,2025-07-31 15:30:00,2025-07-31 15:50:00,Ground Ops,No,48
AI1734,SpiceJet,A321,HYD,DEL,2025-07-31 14:00:00,2025-07-31 15:00:00,2025-07-31 16:00:00,2025-07-31 17:00:00,Crew,No,72
AI1735,SpiceJet,A320,DEL,CCU,2025-07-31 15:00:00,2025-07-31 15:45:00,2025-07-31 16:00:00,2025-07-31 16:45:00,Ground Ops,No,61
AI1736,IndiGo,B787,BOM,CCU,2025-07-31 16:00:00,2025-07-31 16:00:00,2025-07-31 17:30:00,2025-07-31 18:30:00,None,No,61
AI1737,Air India,A320,HYD,CCU,2025-07-31 17:00:00,2025-07-31 17:10:00,2025-07-31 18:00:00,2025-07-31 18:10:00,Ground Ops,No,80
AI1738,IndiGo,A320,BOM,HYD,2025-07-31 18:00:00,2025-07-31 18:20:00,2025-07-31 19:30:00,2025-07-31 19:50:00,Crew,No,70
AI1739,IndiGo,B737,HYD,DEL,2025-07-31 19:00:00,2025-07-31 19:00:00,2025-07-31 20:30:00,2025-07-31 20:30:00,Weather,No,55
AI1740,SpiceJet,A320,BLR,DEL,2025-07-31 20:00:00,2025-07-31 20:45:00,2025-07-31 22:30:00,2025-07-31 23:15:00,Technical,No,68
AI1741,Vistara,A321,HYD,MAA,2025-07-31 21:00:00,2025-07-31 21:15:00,2025-07-31 22:00:00,2025-07-31 22:00:00,Ground Ops,No,52
AI1742,IndiGo,B737,BLR,MAA,2025-07-31 22:00:00,2025-07-31 22:20:00,2025-08-01 00:30:00,2025-08-01 00:50:00,None,Yes,64
AI1743,SpiceJet,B787,MAA,CCU,2025-07-31 23:00:00,2025-07-31 23:45:00,2025-08-01 02:00:00,2025-08-01 02:45:00,Weather,No,60
AI1744,IndiGo,B787,BOM,BLR,2025-08-01 00:00:00,2025-08-01 00:05:00,2025-08-01 01:00:00,2025-08-01 01:05:00,Ground Ops,Yes,48
AI1745,Vistara,B787,CCU,DEL,2025-08-01 01:00:00,2025-08-01 01:10:00,2025-08-01 03:00:00,2025-08-01 03:00:00,Crew,No,36
AI1746,Vistara,A321,MAA,HYD,2025-08-01 02:00:00,2025-08-01 02:00:00,2025-08-01 04:30:00,2025-08-01 04:30:00,Weather,No,44
AI1747,SpiceJet,A320,BOM,MAA,2025-08-01 03:00:00,2025-08-01 03:00:00,2025-08-01 05:30:00,2025-08-01 05:30:00,Crew,No,37
AI1748,IndiGo,A320,DEL,CCU,2025-08-01 04:00:00,2025-08-01 04:45:00,2025-08-01 06:30:00,2025-08-01 07:15:00,Technical,Yes,86
AI1749,IndiGo,A320,BLR,MAA,2025-08-01 05:00:00,2025-08-01 05:10:00,2025-08-01 06:30:00,2025-08-01 06:40:00,Ground Ops,No,87
AI1750,IndiGo,B737,BOM,HYD,2025-08-01 06:00:00,2025-08-01 06:00:00,2025-08-01 07:30:00,2025-08-01 08:30:00,None,No,78
AI1751,Vistara,A321,BLR,CCU,2025-08-01 07:00:00,2025-08-01 07:00:00,2025-08-01 09:30:00,2025-08-01 09:30:00,Weather,No,78
AI1752,IndiGo,A321,CCU,MAA,2025-08-01 08:00:00,2025-08-01 08:15:00,2025-08-01 09:30:00,2025-08-01 09:45:00,Crew,No,48
AI1753,SpiceJet,B737,CCU,DEL,2025-08-01 09:00:00,2025-08-01 10:00:00,2025-08-01 11:30:00,2025-08-01 12:30:00,Technical,No,56
AI1754,Vistara,A320,CCU,BLR,2025-08-01 10:00:00,2025-08-01 10:05:00,2025-08-01 11:30:00,2025-08-01 11:35:00,Technical,No,58
AI1755,SpiceJet,B787,DEL,BOM,2025-08-01 11:00:00,2025-08-01 11:05:00,2025-08-01 13:00:00,2025-08-01 13:05:00,None,No,50
AI1756,SpiceJet,B737,HYD,DEL,2025-08-01 12:00:00,2025-08-01 13:00:00,2025-08-01 14:30:00,2025-08-01 14:30:00,Technical,No,45
AI1757,IndiGo,B737,CCU,DEL,2025-08-01 13:00:00,2025-08-01 13:20:00,2025-08-01 14:00:00,2025-08-01 14:00:00,Technical,No,72
AI1758,Air India,B787,MAA,DEL,2025-08-01 14:00:00,2025-08-01 14:00:00,2025-08-01 17:00:00,2025-08-01 17:00:00,Crew,No,57
AI1759,IndiGo,A321,DEL,HYD,2025-08-01 15:00:00,2025-08-01 15:45:00,2025-08-01 16:00:00,2025-08-01 16:45:00,Weather,No,37
AI1760,Vistara,A321,HYD,BLR,2025-08-01 16:00:00,2025-08-01 17:00:00,2025-08-01 18:00:00,2025-08-01 19:00:00,Ground Ops,No,41
AI1761,SpiceJet,A321,BOM,HYD,2025-08-01 17:00:00,2025-08-01 17:30:00,2025-08-01 19:30:00,2025-08-01 20:00:00,Crew,No,59
AI1762,Vistara,A321,BLR,BOM,2025-08-01 18:00:00,2025-08-01 18:15:00,2025-08-01 20:00:00,2025-08-01 20:15:00,ATC,No,50
AI1763,Air India,A320,DEL,BLR,2025-08-01 19:00:00,2025-08-01 19:00:00,2025-08-01 21:30:00,2025-08-01 21:30:00,Crew,No,72
AI1764,SpiceJet,A320,CCU,HYD,2025-08-01 20:00:00,2025-08-01 20:00:00,2025-08-01 21:00:00,2025-08-01 21:00:00,Ground Ops,No,37
AI1765,Vistara,A321,MAA,BLR,2025-08-01 21:00:00,2025-08-01 21:00:00,2025-08-01 22:30:00,2025-08-01 22:30:00,Ground Ops,No,52
AI1766,IndiGo,A320,DEL,MAA,2025-08-01 22:00:00,2025-08-01 22:15:00,2025-08-02 00:00:00,2025-08-02 00:15:00,ATC,No,74
AI1767,SpiceJet,B787,CCU,MAA,2025-08-01 23:00:00,2025-08-01 23:45:00,2025-08-02 01:30:00,2025-08-02 01:30:00,None,No,55
AI1768,Air India,B737,CCU,HYD,2025-08-02 00:00:00,2025-08-02 00:00:00,2025-08-02 02:00:00,2025-08-02 02:00:00,Crew,No,75
AI1769,Vistara,B737,HYD,CCU,2025-08-02 01:00:00,2025-08-02 02:00:00,2025-08-02 03:00:00,2025-08-02 04:00:00,Weather,No,38
AI1770,SpiceJet,A320,MAA,HYD,2025-08-02 02:00:00,2025-08-02 02:05:00,2025-08-02 05:00:00,2025-08-02 05:05:00,None,No,79
AI1771,Air India,A321,BLR,MAA,2025-08-02 03:00:00,2025-08-02 03:05:00,2025-08-02 05:30:00,2025-08-02 05:30:00,Ground Ops,No,86
AI1772,Air India,B737,CCU,HYD,2025-08-02 04:00:00,2025-08-02 04:10:00,2025-08-02 05:30:00,2025-08-02 05:40:00,Crew,No,60
AI1773,SpiceJet,B737,DEL,MAA,2025-08-02 05:00:00,2025-08-02 05:00:00,2025-08-02 08:00:00,2025-08-02 08:00:00,None,No,83
AI1774,SpiceJet,B787,DEL,CCU,2025-08-02 06:00:00,2025-08-02 06:00:00,2025-08-02 08:00:00,2025-08-02 09:00:00,Technical,No,81
AI1775,Air India,B787,DEL,CCU,2025-08-02 07:00:00,2025-08-02 08:00:00,2025-08-02 08:00:00,2025-08-02 08:00:00,Ground Ops,Yes,85
AI1776,Vistara,B737,MAA,DEL,2025-08-02 08:00:00,2025-08-02 08:10:00,2025-08-02 09:30:00,2025-08-02 09:40:00,Crew,No,61
AI1777,Vistara,A320,DEL,MAA,2025-08-02 09:00:00,2025-08-02 09:05:00,2025-08-02 10:00:00,2025-08-02 10:05:00,Crew,No,68
AI1778,IndiGo,A321,HYD,BOM,2025-08-02 10:00:00,2025-08-02 10:30:00,2025-08-02 11:30:00,2025-08-02 12:00:00,Weather,No,56
AI1779,Air India,B737,BLR,DEL,2025-08-02 11:00:00,2025-08-02 11:20:00,2025-08-02 12:30:00,2025-08-02 12:50:00,Weather,No,73
AI1780,Vistara,B787,CCU,MAA,2025-08-02 12:00:00,2025-08-02 12:10:00,2025-08-02 13:00:00,2025-08-02 13:10:00,None,No,45
AI1781,IndiGo,B787,BOM,BLR,2025-08-02 13:00:00,2025-08-02 13:05:00,2025-08-02 15:30:00,2025-08-02 15:35:00,Ground Ops,No,31
AI1782,SpiceJet,B787,BOM,BLR,2025-08-02 14:00:00,2025-08-02 14:05:00,2025-08-02 15:30:00,2025-08-02 15:35:00,Ground Ops,No,48
AI1783,SpiceJet,B787,BOM,HYD,2025-08-02 15:00:00,2025-08-02 15:45:00,2025-08-02 17:30:00,2025-08-02 17:30:00,Weather,No,47
AI1784,IndiGo,B737,MAA,BLR,2025-08-02 16:00:00,2025-08-02 16:00:00,2025-08-02 17:00:00,2025-08-02 17:00:00,Crew,No,62
AI1785,Vistara,B737,MAA,HYD,2025-08-02 17:00:00,2025-08-02 17:15:00,2025-08-02 20:00:00,2025-08-02 20:00:00,Weather,No,43
AI1786,Vistara,A321,MAA,DEL,2025-08-02 18:00:00,2025-08-02 18:10:00,2025-08-02 20:00:00,2025-08-02 20:10:00,None,No,86
AI1787,Air India,B737,BOM,BLR,2025-08-02 19:00:00,2025-08-02 19:00:00,2025-08-02 22:00:00,2025-08-02 22:00:00,Crew,No,84
AI1788,SpiceJet,B737,BOM,MAA,2025-08-02 20:00:00,2025-08-02 20:45:00,2025-08-02 21:30:00,2025-08-02 22:15:00,ATC,No,80
AI1789,IndiGo,B737,DEL,HYD,2025-08-02 21:00:00,2025-08-02 21:10:00,2025-08-02 23:00:00,2025-08-02 23:10:00,Ground Ops,No,56
AI1790,Vistara,B737,BOM,CCU,2025-08-02 22:00:00,2025-08-02 22:05:00,2025-08-02 23:30:00,2025-08-02 23:35:00,Weather,No,33
AI1791,SpiceJet,A320,MAA,DEL,2025-08-02 23:00:00,2025-08-02 23:00:00,2025-08-03 01:30:00,2025-08-03 02:00:00,ATC,No,65
AI1792,Vistara,A321,HYD,MAA,2025-08-03 00:00:00,2025-08-03 01:00:00,2025-08-03 01:30:00,2025-08-03 01:30:00,Crew,No,79
AI1793,Vistara,B787,DEL,CCU,2025-08-03 01:00:00,2025-08-03 01:10:00,2025-08-03 03:00:00,2025-08-03 03:10:00,None,No,50
AI1794,IndiGo,A321,DEL,MAA,2025-08-03 02:00:00,2025-08-03 02:30:00,2025-08-03 03:00:00,2025-08-03 03:30:00,Ground Ops,No,46
AI1795,Vistara,A320,BLR,MAA,2025-08-03 03:00:00,2025-08-03 03:20:00,2025-08-03 04:00:00,2025-08-03 04:20:00,Ground Ops,No,73
AI1796,IndiGo,A321,BLR,DEL,2025-08-03 04:00:00,2025-08-03 04:15:00,2025-08-03 06:30:00,2025-08-03 06:45:00,None,No,50
AI1797,Vistara,A321,HYD,CCU,2025-08-03 05:00:00,2025-08-03 05:00:00,2025-08-03 07:30:00,2025-08-03 07:30:00,Ground Ops,No,56
AI1798,SpiceJet,A320,CCU,HYD,2025-08-03 06:00:00,2025-08-03 06:15:00,2025-08-03 07:30:00,2025-08-03 07:30:00,Ground Ops,No,55
AI1799,Vistara,A321,BOM,HYD,2025-08-03 07:00:00,2025-08-03 08:00:00,2025-08-03 08:30:00,2025-08-03 08:30:00,Weather,No,81
AI1800,IndiGo,A321,BOM,DEL,2025-08-03 08:00:00,2025-08-03 08:00:00,2025-08-03 09:30:00,2025-08-03 09:30:00,Crew,No,58
AI1801,IndiGo,A321,BOM,DEL,2025-08-03 09:00:00,2025-08-03 09:30:00,2025-08-03 11:30:00,2025-08-03 12:00:00,Ground Ops,No,57
AI1802,SpiceJet,A320,DEL,HYD,2025-08-03 10:00:00,2025-08-03 10:20:00,2025-08-03 13:00:00,2025-08-03 13:20:00,None,No,55
AI1803,Vistara,B737,DEL,HYD,2025-08-03 11:00:00,2025-08-03 11:00:00,2025-08-03 14:00:00,2025-08-03 14:45:00,Weather,No,46
AI1804,IndiGo,A321,MAA,CCU,2025-08-03 12:00:00,2025-08-03 12:00:00,2025-08-03 15:00:00,2025-08-03 15:00:00,Ground Ops,No,88
AI1805,Air India,A320,MAA,BOM,2025-08-03 13:00:00,2025-08-03 13:10:00,2025-08-03 15:30:00,2025-08-03 15:40:00,ATC,No,33
AI1806,SpiceJet,B787,MAA,BLR,2025-08-03 14:00:00,2025-08-03 14:20:00,2025-08-03 16:30:00,2025-08-03 16:30:00,ATC,Yes,47
AI1807,IndiGo,A320,DEL,CCU,2025-08-03 15:00:00,2025-08-03 15:00:00,2025-08-03 16:30:00,2025-08-03 16:30:00,Ground Ops,No,61
AI1808,SpiceJet,A321,CCU,BLR,2025-08-03 16:00:00,2025-08-03 16:10:00,2025-08-03 17:00:00,2025-08-03 17:10:00,Technical,No,76
AI1809,SpiceJet,B787,BOM,BLR,2025-08-03 17:00:00,2025-08-03 17:00:00,2025-08-03 18:30:00,2025-08-03 18:30:00,Technical,No,44
AI1810,IndiGo,B737,DEL,HYD,2025-08-03 18:00:00,2025-08-03 18:00:00,2025-08-03 19:30:00,2025-08-03 19:30:00,Technical,Yes,51
AI1811,IndiGo,B787,BOM,HYD,2025-08-03 19:00:00,2025-08-03 19:45:00,2025-08-03 21:00:00,2025-08-03 21:45:00,Ground Ops,Yes,70
AI1812,Air India,B787,BLR,DEL,2025-08-03 20:00:00,2025-08-03 20:00:00,2025-08-03 22:30:00,2025-08-03 22:30:00,Ground Ops,No,82
AI1813,SpiceJet,B737,HYD,BOM,2025-08-03 21:00:00,2025-08-03 21:20:00,2025-08-03 23:30:00,2025-08-03 23:50:00,Ground Ops,No,32
AI1814,SpiceJet,A320,MAA,CCU,2025-08-03 22:00:00,2025-08-03 22:05:00,2025-08-04 00:30:00,2025-08-04 00:35:00,Weather,No,49
AI1815,Air India,B787,BOM,CCU,2025-08-03 23:00:00,2025-08-03 23:20:00,2025-08-04 01:30:00,2025-08-04 01:50:00,ATC,No,58
AI1816,Vistara,B737,CCU,BOM,2025-08-04 00:00:00,2025-08-04 00:00:00,2025-08-04 01:00:00,2025-08-04 01:00:00,None,No,56
AI1817,Air India,A321,DEL,MAA,2025-08-04 01:00:00,2025-08-04 01:00:00,2025-08-04 04:00:00,2025-08-04 04:15:00,Weather,No,44
AI1818,SpiceJet,B787,BLR,CCU,2025-08-04 02:00:00,2025-08-04 03:00:00,2025-08-04 05:00:00,2025-08-04 06:00:00,ATC,No,66
AI1819,SpiceJet,A320,BLR,CCU,2025-08-04 03:00:00,2025-08-04 03:10:00,2025-08-04 06:00:00,2025-08-04 06:10:00,Crew,No,86
AI1820,Vistara,A321,MAA,CCU,2025-08-04 04:00:00,2025-08-04 04:20:00,2025-08-04 06:30:00,2025-08-04 06:30:00,Weather,No,40
AI1821,IndiGo,A321,BOM,CCU,2025-08-04 05:00:00,2025-08-04 05:10:00,2025-08-04 06:00:00,2025-08-04 06:10:00,Crew,No,64
AI1822,SpiceJet,A321,BLR,BOM,2025-08-04 06:00:00,2025-08-04 06:00:00,2025-08-04 08:30:00,2025-08-04 09:30:00,Weather,No,43
AI1823,Vistara,B787,MAA,HYD,2025-08-04 07:00:00,2025-08-04 07:05:00,2025-08-04 10:00:00,2025-08-04 10:00:00,Weather,No,79
AI1824,Vistara,B787,DEL,BOM,2025-08-04 08:00:00,2025-08-04 08:10:00,2025-08-04 09:00:00,2025-08-04 09:10:00,ATC,No,70
AI1825,IndiGo,A320,DEL,BLR,2025-08-04 09:00:00,2025-08-04 10:00:00,2025-08-04 10:00:00,2025-08-04 10:00:00,Technical,No,37
AI1826,Air India,B787,MAA,DEL,2025-08-04 10:00:00,2025-08-04 10:15:00,2025-08-04 11:30:00,2025-08-04 11:30:00,ATC,No,69
AI1827,SpiceJet,A320,CCU,MAA,2025-08-04 11:00:00,2025-08-04 11:00:00,2025-08-04 13:00:00,2025-08-04 13:00:00,Technical,No,69
AI1828,SpiceJet,B787,DEL,BLR,2025-08-04 12:00:00,2025-08-04 12:30:00,2025-08-04 14:00:00,2025-08-04 14:00:00,Crew,No,51
AI1829,Vistara,B787,MAA,BOM,2025-08-04 13:00:00,2025-08-04 13:15:00,2025-08-04 14:00:00,2025-08-04 14:15:00,Crew,No,38
AI1830,Vistara,B737,BLR,DEL,2025-08-04 14:00:00,2025-08-04 14:20:00,2025-08-04 17:00:00,2025-08-04 17:20:00,ATC,No,68
AI1831,IndiGo,B737,HYD,BOM,2025-08-04 15:00:00,2025-08-04 16:00:00,2025-08-04 18:00:00,2025-08-04 19:00:00,Technical,No,64
AI1832,SpiceJet,B787,HYD,DEL,2025-08-04 16:00:00,2025-08-04 16:15:00,2025-08-04 18:00:00,2025-08-04 18:15:00,Ground Ops,No,31
AI1833,IndiGo,B787,HYD,BOM,2025-08-04 17:00:00,2025-08-04 17:00:00,2025-08-04 18:00:00,2025-08-04 18:00:00,Technical,No,76
AI1834,SpiceJet,B787,BOM,CCU,2025-08-04 18:00:00,2025-08-04 18:10:00,2025-08-04 19:30:00,2025-08-04 19:30:00,None,No,31
AI1835,IndiGo,B787,MAA,BOM,2025-08-04 19:00:00,2025-08-04 19:00:00,2025-08-04 21:00:00,2025-08-04 21:20:00,Weather,No,81
AI1836,SpiceJet,A320,DEL,BLR,2025-08-04 20:00:00,2025-08-04 20:20:00,2025-08-04 21:00:00,2025-08-04 21:20:00,None,No,54
AI1837,Air India,A321,DEL,HYD,2025-08-04 21:00:00,2025-08-04 21:45:00,2025-08-04 22:30:00,2025-08-04 23:15:00,ATC,No,35
AI1838,IndiGo,A320,CCU,BOM,2025-08-04 22:00:00,2025-08-04 22:10:00,2025-08-05 00:30:00,2025-08-05 00:30:00,None,No,79
AI1839,Vistara,B787,BLR,HYD,2025-08-04 23:00:00,2025-08-04 23:15:00,2025-08-05 01:00:00,2025-08-05 01:15:00,Weather,No,75
AI1840,IndiGo,B737,DEL,HYD,2025-08-05 00:00:00,2025-08-05 00:10:00,2025-08-05 03:00:00,2025-08-05 03:00:00,Technical,No,51
AI1841,SpiceJet,B787,CCU,BLR,2025-08-05 01:00:00,2025-08-05 01:00:00,2025-08-05 03:30:00,2025-08-05 04:15:00,ATC,No,88
AI1842,SpiceJet,A321,MAA,BOM,2025-08-05 02:00:00,2025-08-05 02:00:00,2025-08-05 03:00:00,2025-08-05 03:00:00,Ground Ops,No,52
AI1843,Vistara,B737,BOM,BLR,2025-08-05 03:00:00,2025-08-05 03:00:00,2025-08-05 06:00:00,2025-08-05 06:45:00,ATC,No,79
AI1844,Vistara,B787,DEL,BLR,2025-08-05 04:00:00,2025-08-05 04:30:00,2025-08-05 06:00:00,2025-08-05 06:00:00,None,No,79
AI1845,Vistara,B787,BLR,BOM,2025-08-05 05:00:00,2025-08-05 05:00:00,2025-08-05 06:30:00,2025-08-05 06:50:00,Ground Ops,No,65
AI1846,IndiGo,B737,BOM,BLR,2025-08-05 06:00:00,2025-08-05 06:45:00,2025-08-05 07:30:00,2025-08-05 08:15:00,Ground Ops,No,34
AI1847,IndiGo,A320,HYD,MAA,2025-08-05 07:00:00,2025-08-05 07:10:00,2025-08-05 08:00:00,2025-08-05 08:10:00,Ground Ops,No,71
